20260604 091000;30317;30322;30301.75;30313.5;1445
20260604 091100;30313;30318.75;30295.25;30296.25;1379
20260604 091200;30296;30299;30285.25;30292.25;1426
20260604 091300;30292;30292.25;30268;30268.75;2913
20260604 091400;30268.75;30280.75;30267;30280;1539
20260604 091500;30279.5;30279.75;30257.5;30259.25;2138
20260604 091600;30260.25;30266.5;30250.25;30251.25;2559
20260604 091700;30252;30273;30251.5;30267.75;1720
20260604 091800;30267.25;30274.75;30251.5;30266.25;1539
20260604 091900;30265.75;30269.5;30245.5;30253;1455
20260604 092000;30252.5;30267.75;30251.25;30264.75;1427
20260604 092100;30264.75;30286.5;30264;30281.75;2084
20260604 092200;30282;30291.5;30275.75;30278.75;1730
20260604 092300;30277.5;30290.25;30277.25;30284;972
20260604 092400;30283.5;30299.5;30283;30296.5;1561
20260604 092500;30297;30304.5;30289;30290.25;1743
20260604 092600;30290.25;30311;30287.5;30311;1419
20260604 092700;30310;30312.25;30288.25;30295.5;1555
20260604 092800;30294.5;30303.75;30290;30303;595
20260604 092900;30303;30305.5;30296.5;30297.5;620
20260604 093000;30298.25;30310.5;30293.75;30304;762
20260604 093100;30303.5;30306.25;30291.5;30301.75;1025
20260604 093200;30301.75;30315.5;30299.75;30310;1290
20260604 093300;30310.5;30317;30302;30315.25;1113
20260604 093400;30316.25;30320;30311.75;30314.25;1065
20260604 093500;30315;30328;30312.25;30324.75;1076
20260604 093600;30325.25;30329;30323;30325.5;880
20260604 093700;30325.25;30326.75;30310.25;30315;1311
20260604 093800;30315;30332.25;30315;30328.5;1356
20260604 093900;30328.5;30329.5;30314;30321;1064
20260604 094000;30320.25;30321;30304.5;30307.25;1440
20260604 094100;30307.25;30312.25;30303.5;30307.25;639
20260604 094200;30306.75;30310.25;30300.75;30304;843
20260604 094300;30304.5;30306.75;30295.5;30298;913
20260604 094400;30297.5;30304.5;30296;30298.75;600
20260604 094500;30299.5;30309;30294;30298;887
20260604 094600;30297.75;30311;30294.5;30310.25;1166
20260604 094700;30310.25;30325.5;30306;30320.25;1244
20260604 094800;30320.75;30329.75;30315.25;30329;1116
20260604 094900;30329.5;30333.75;30324.5;30331;981
20260604 095000;30330.25;30332;30322.5;30329.25;850
20260604 095100;30328.75;30330.25;30314;30316.25;1255
20260604 095200;30316.25;30337;30315.75;30335.5;1230
20260604 095300;30335.75;30344.75;30334.25;30339;1302
20260604 095400;30339;30339.75;30331;30336;827
20260604 095500;30336.25;30346.5;30334.25;30345.5;791
20260604 095600;30346;30349;30342;30342;872
20260604 095700;30342.75;30344.75;30337.25;30343;656
20260604 095800;30344;30344;30332.5;30337.25;913
20260604 095900;30337.5;30338.5;30328.5;30333.25;776
20260604 100000;30333.5;30337.75;30329.75;30336.5;725
20260604 100100;30336.25;30338.5;30311.25;30315.5;1931
20260604 100200;30315.5;30331;30314.5;30330.5;1003
20260604 100300;30330.25;30334;30326.75;30327;783
20260604 100400;30326.5;30327.75;30316.25;30318.75;893
20260604 100500;30318.25;30323.75;30317.5;30323.25;585
20260604 100600;30322.75;30324.25;30310.5;30311;846
20260604 100700;30311.25;30316.25;30307.25;30312.5;870
20260604 100800;30313;30321.25;30311.75;30318.75;605
20260604 100900;30318.25;30322.75;30316.5;30319.25;481
20260604 101000;30319.5;30321.25;30311.25;30312.25;633
20260604 101100;30312.25;30313;30304.25;30308.5;739
20260604 101200;30308.25;30314;30298;30305.75;1746
20260604 101300;30306;30311.75;30304.5;30311;462
20260604 101400;30311;30318.75;30308.5;30313.25;765
20260604 101500;30312.75;30314.25;30305.5;30307.25;537
20260604 101600;30308.75;30310.25;30298.25;30299;656
20260604 101700;30298.5;30302;30291.75;30297.25;1075
20260604 101800;30297.5;30299.25;30288;30293.25;923
20260604 101900;30293.5;30296.25;30286.75;30290.75;748
20260604 102000;30291.25;30295;30278.25;30280.5;1053
20260604 102100;30280;30287.25;30277.25;30279.75;922
20260604 102200;30280.5;30294.25;30279.5;30294;1086
20260604 102300;30294.25;30294.25;30284.75;30291.75;575
20260604 102400;30291.25;30300.25;30290;30292.75;884
20260604 102500;30292.75;30304.25;30290.75;30304;849
20260604 102600;30304.25;30306.75;30297.75;30302.25;601
20260604 102700;30302.5;30302.5;30287;30289.5;1036
20260604 102800;30289.25;30296.25;30286;30286;975
20260604 102900;30286;30287.25;30276;30278.5;1395
20260604 103000;30278.5;30279.75;30268.5;30272;1284
20260604 103100;30271.25;30291.5;30267.5;30287.25;2513
20260604 103200;30286.75;30289.25;30280.5;30284.25;820
20260604 103300;30283.75;30290.75;30281;30288.5;798
20260604 103400;30288;30290.5;30276.75;30281.5;581
20260604 103500;30282;30283.75;30270.75;30271;587
20260604 103600;30271.5;30276.5;30270.75;30274.5;424
20260604 103700;30274.75;30277.25;30263.25;30265.5;869
20260604 103800;30265.75;30273.75;30259.25;30261.5;1081
20260604 103900;30260.75;30267.25;30259.5;30266.5;788
20260604 104000;30266.25;30268.25;30263.5;30264.75;403
20260604 104100;30264.5;30273.5;30258.25;30260.75;952
20260604 104200;30261;30263.5;30255.5;30258.75;763
20260604 104300;30258.25;30262;30247;30250.5;1332
20260604 104400;30251;30262;30249;30260.5;1136
20260604 104500;30261;30265;30253.25;30254.5;956
20260604 104600;30254.75;30270;30247;30268.25;1419
20260604 104700;30267.75;30275.5;30262.75;30263.25;1357
20260604 104800;30263.5;30265.75;30258.25;30259;552
20260604 104900;30259;30270.75;30257;30266.75;902
