20260401 112000;24144.75;24158;24144.25;24157.75;806
20260401 112100;24157.25;24159.25;24149.5;24152.75;701
20260401 112200;24153;24157.5;24148;24152.5;745
20260401 112300;24151.75;24153.5;24142.25;24147.5;612
20260401 112400;24147;24152.5;24145.5;24149.75;436
20260401 112500;24149;24156.5;24146.25;24153.5;555
20260401 112600;24153;24163.75;24149.75;24162;710
20260401 112700;24162;24166;24155.5;24162.25;848
20260401 112800;24161.5;24161.5;24152.75;24157.5;665
20260401 112900;24157.75;24161.25;24148;24149.25;711
20260401 113000;24148.25;24154.25;24148.25;24150.5;493
20260401 113100;24150.5;24161;24146.25;24157.75;851
20260401 113200;24156;24162;24152.75;24158.5;657
20260401 113300;24157.75;24163.5;24154;24156.75;634
20260401 113400;24156.75;24162;24153.25;24156.5;384
20260401 113500;24157;24162.5;24154;24162;801
20260401 113600;24162;24171.75;24161;24165.25;1358
20260401 113700;24164.75;24175;24164.75;24169;1146
20260401 113800;24169;24176.25;24163.5;24175.75;777
20260401 113900;24175.25;24184.5;24173.5;24180.5;1442
20260401 114000;24180.5;24183.25;24177.5;24181.75;1061
20260401 114100;24181.75;24184.5;24178.5;24182.75;608
20260401 114200;24182;24187.75;24180;24182;753
20260401 114300;24181.5;24184.5;24168;24168.5;1498
20260401 114400;24168.25;24175.75;24167;24174.25;732
20260401 114500;24174;24183.75;24171.5;24177.75;875
20260401 114600;24178.25;24182;24172;24179.5;855
20260401 114700;24178.5;24180.25;24174.5;24175.75;513
20260401 114800;24175.5;24177.75;24170.25;24171.5;495
20260401 114900;24171.5;24179.5;24170.25;24177;434
20260401 115000;24177.5;24185;24171.5;24182;686
20260401 115100;24182.5;24186.5;24178.75;24181.75;572
20260401 115200;24181.75;24185;24179.25;24184.25;457
20260401 115300;24183.75;24194.5;24182.75;24194.5;1154
20260401 115400;24193.75;24203;24187.75;24189.25;1672
20260401 115500;24189;24191.5;24184;24189;781
20260401 115600;24190;24198.75;24188;24194.5;829
20260401 115700;24194.75;24201.25;24193.75;24195.25;787
20260401 115800;24194.25;24204.25;24191;24202.5;737
20260401 115900;24201.75;24205.5;24195.75;24196.25;785
